country,coverage,measure,year,month,passengers
SVK,INTL,PAS_BRD,1995,M06,
TUR,INTL,PAS_BRD,1995,M06,
GBR,INTL,PAS_BRD,1995,M06,
AUT,"NAT",PAS_BRD,1995,M06,
BEL,"NAT",PAS_BRD,1995,M06,
BGR,"NAT",PAS_BRD,1995,M06,
CHE,"NAT",PAS_BRD,1995,M06,125804
CYP,"NAT",PAS_BRD,1995,M06,
CZE,"NAT",PAS_BRD,1995,M06,
DEU,"NAT",PAS_BRD,1995,M06,
DNK,"NAT",PAS_BRD,1995,M06,
EST,"NAT",PAS_BRD,1995,M06,
GRC,"NAT",PAS_BRD,1995,M06,
ESP,"NAT",PAS_BRD,1995,M06,
FIN,"NAT",PAS_BRD,1995,M06,
FRA,"NAT",PAS_BRD,1995,M06,
HRV,"NAT",PAS_BRD,1995,M06,
HUN,"NAT",PAS_BRD,1995,M06,
IRL,"NAT",PAS_BRD,1995,M06,
ISL,"NAT",PAS_BRD,1995,M06,
ITA,"NAT",PAS_BRD,1995,M06,
LTU,"NAT",PAS_BRD,1995,M06,
LUX,"NAT",PAS_BRD,1995,M06,
LVA,"NAT",PAS_BRD,1995,M06,
MNE,"NAT",PAS_BRD,1995,M06,
MKD,"NAT",PAS_BRD,1995,M06,
MLT,"NAT",PAS_BRD,1995,M06,
NLD,"NAT",PAS_BRD,1995,M06,
NOR,"NAT",PAS_BRD,1995,M06,
POL,"NAT",PAS_BRD,1995,M06,
PRT,"NAT",PAS_BRD,1995,M06,
ROU,"NAT",PAS_BRD,1995,M06,
RS,"NAT",PAS_BRD,1995,M06,
SWE,"NAT",PAS_BRD,1995,M06,
SVN,"NAT",PAS_BRD,1995,M06,
SVK,"NAT",PAS_BRD,1995,M06,
TUR,"NAT",PAS_BRD,1995,M06,
GBR,"NAT",PAS_BRD,1995,M06,
AUT,TOTAL,PAS_BRD,1995,M06,
BEL,TOTAL,PAS_BRD,1995,M06,
BGR,TOTAL,PAS_BRD,1995,M06,
CHE,TOTAL,PAS_BRD,1995,M06,1875838
CYP,TOTAL,PAS_BRD,1995,M06,
CZE,TOTAL,PAS_BRD,1995,M06,
DEU,TOTAL,PAS_BRD,1995,M06,
DNK,TOTAL,PAS_BRD,1995,M06,
EST,TOTAL,PAS_BRD,1995,M06,
GRC,TOTAL,PAS_BRD,1995,M06,
ESP,TOTAL,PAS_BRD,1995,M06,
FIN,TOTAL,PAS_BRD,1995,M06,
FRA,TOTAL,PAS_BRD,1995,M06,
HRV,TOTAL,PAS_BRD,1995,M06,
HUN,TOTAL,PAS_BRD,1995,M06,
IRL,TOTAL,PAS_BRD,1995,M06,
ISL,TOTAL,PAS_BRD,1995,M06,
ITA,TOTAL,PAS_BRD,1995,M06,
LTU,TOTAL,PAS_BRD,1995,M06,
LUX,TOTAL,PAS_BRD,1995,M06,
LVA,TOTAL,PAS_BRD,1995,M06,
MNE,TOTAL,PAS_BRD,1995,M06,
MKD,TOTAL,PAS_BRD,1995,M06,
MLT,TOTAL,PAS_BRD,1995,M06,
NLD,TOTAL,PAS_BRD,1995,M06,
NOR,TOTAL,PAS_BRD,1995,M06,
POL,TOTAL,PAS_BRD,1995,M06,
PRT,TOTAL,PAS_BRD,1995,M06,
ROU,TOTAL,PAS_BRD,1995,M06,
RS,TOTAL,PAS_BRD,1995,M06,
SWE,TOTAL,PAS_BRD,1995,M06,
SVN,TOTAL,PAS_BRD,1995,M06,
SVK,TOTAL,PAS_BRD,1995,M06,
TUR,TOTAL,PAS_BRD,1995,M06,
GBR,TOTAL,PAS_BRD,1995,M06,
AUT,INTL,PAS_BRD,1995,M05,
BEL,INTL,PAS_BRD,1995,M05,
BGR,INTL,PAS_BRD,1995,M05,
CHE,INTL,PAS_BRD,1995,M05,1675938
CYP,INTL,PAS_BRD,1995,M05,
CZE,INTL,PAS_BRD,1995,M05,
DEU,INTL,PAS_BRD,1995,M05,
DNK,INTL,PAS_BRD,1995,M05,
EST,INTL,PAS_BRD,1995,M05,
GRC,INTL,PAS_BRD,1995,M05,
ESP,INTL,PAS_BRD,1995,M05,
FIN,INTL,PAS_BRD,1995,M05,
FRA,INTL,PAS_BRD,1995,M05,
HRV,INTL,PAS_BRD,1995,M05,
HUN,INTL,PAS_BRD,1995,M05,
IRL,INTL,PAS_BRD,1995,M05,
ISL,INTL,PAS_BRD,1995,M05,
ITA,INTL,PAS_BRD,1995,M05,
LTU,INTL,PAS_BRD,1995,M05,
LUX,INTL,PAS_BRD,1995,M05,
LVA,INTL,PAS_BRD,1995,M05,
MNE,INTL,PAS_BRD,1995,M05,
MKD,INTL,PAS_BRD,1995,M05,
MLT,INTL,PAS_BRD,1995,M05,
NLD,INTL,PAS_BRD,1995,M05,
NOR,INTL,PAS_BRD,1995,M05,
POL,INTL,PAS_BRD,1995,M05,
PRT,INTL,PAS_BRD,1995,M05,
ROU,INTL,PAS_BRD,1995,M05,
RS,INTL,PAS_BRD,1995,M05,
SWE,INTL,PAS_BRD,1995,M05,
SVN,INTL,PAS_BRD,1995,M05,
SVK,INTL,PAS_BRD,1995,M05,
TUR,INTL,PAS_BRD,1995,M05,
GBR,INTL,PAS_BRD,1995,M05,
AUT,"NAT",PAS_BRD,1995,M05,
BEL,"NAT",PAS_BRD,1995,M05,
BGR,"NAT",PAS_BRD,1995,M05,
CHE,"NAT",PAS_BRD,1995,M05,122183
CYP,"NAT",PAS_BRD,1995,M05,
CZE,"NAT",PAS_BRD,1995,M05,
DEU,"NAT",PAS_BRD,1995,M05,
DNK,"NAT",PAS_BRD,1995,M05,
EST,"NAT",PAS_BRD,1995,M05,
GRC,"NAT",PAS_BRD,1995,M05,
ESP,"NAT",PAS_BRD,1995,M05,
FIN,"NAT",PAS_BRD,1995,M05,
FRA,"NAT",PAS_BRD,1995,M05,
HRV,"NAT",PAS_BRD,1995,M05,
HUN,"NAT",PAS_BRD,1995,M05,
IRL,"NAT",PAS_BRD,1995,M05,
ISL,"NAT",PAS_BRD,1995,M05,
ITA,"NAT",PAS_BRD,1995,M05,
LTU,"NAT",PAS_BRD,1995,M05,
LUX,"NAT",PAS_BRD,1995,M05,
LVA,"NAT",PAS_BRD,1995,M05,
MNE,"NAT",PAS_BRD,1995,M05,
MKD,"NAT",PAS_BRD,1995,M05,
MLT,"NAT",PAS_BRD,1995,M05,
NLD,"NAT",PAS_BRD,1995,M05,
NOR,"NAT",PAS_BRD,1995,M05,
POL,"NAT",PAS_BRD,1995,M05,
PRT,"NAT",PAS_BRD,1995,M05,
ROU,"NAT",PAS_BRD,1995,M05,
RS,"NAT",PAS_BRD,1995,M05,
SWE,"NAT",PAS_BRD,1995,M05,
SVN,"NAT",PAS_BRD,1995,M05,
SVK,"NAT",PAS_BRD,1995,M05,
TUR,"NAT",PAS_BRD,1995,M05,
GBR,"NAT",PAS_BRD,1995,M05,
AUT,TOTAL,PAS_BRD,1995,M05,
BEL,TOTAL,PAS_BRD,1995,M05,
BGR,TOTAL,PAS_BRD,1995,M05,
CHE,TOTAL,PAS_BRD,1995,M05,1798121
CYP,TOTAL,PAS_BRD,1995,M05,
CZE,TOTAL,PAS_BRD,1995,M05,
DEU,TOTAL,PAS_BRD,1995,M05,
DNK,TOTAL,PAS_BRD,1995,M05,
EST,TOTAL,PAS_BRD,1995,M05,
GRC,TOTAL,PAS_BRD,1995,M05,
ESP,TOTAL,PAS_BRD,1995,M05,
FIN,TOTAL,PAS_BRD,1995,M05,
FRA,TOTAL,PAS_BRD,1995,M05,
HRV,TOTAL,PAS_BRD,1995,M05,
HUN,TOTAL,PAS_BRD,1995,M05,
IRL,TOTAL,PAS_BRD,1995,M05,
ISL,TOTAL,PAS_BRD,1995,M05,
ITA,TOTAL,PAS_BRD,1995,M05,
LTU,TOTAL,PAS_BRD,1995,M05,
LUX,TOTAL,PAS_BRD,1995,M05,
LVA,TOTAL,PAS_BRD,1995,M05,
MNE,TOTAL,PAS_BRD,1995,M05,
MKD,TOTAL,PAS_BRD,1995,M05,
MLT,TOTAL,PAS_BRD,1995,M05,
NLD,TOTAL,PAS_BRD,1995,M05,
NOR,TOTAL,PAS_BRD,1995,M05,
POL,TOTAL,PAS_BRD,1995,M05,
PRT,TOTAL,PAS_BRD,1995,M05,
ROU,TOTAL,PAS_BRD,1995,M05,
RS,TOTAL,PAS_BRD,1995,M05,
SWE,TOTAL,PAS_BRD,1995,M05,
SVN,TOTAL,PAS_BRD,1995,M05,
SVK,TOTAL,PAS_BRD,1995,M05,
TUR,TOTAL,PAS_BRD,1995,M05,
GBR,TOTAL,PAS_BRD,1995,M05,
AUT,INTL,PAS_BRD,1995,M04,
BEL,INTL,PAS_BRD,1995,M04,
BGR,INTL,PAS_BRD,1995,M04,
CHE,INTL,PAS_BRD,1995,M04,1762410
CYP,INTL,PAS_BRD,1995,M04,
CZE,INTL,PAS_BRD,1995,M04,
DEU,INTL,PAS_BRD,1995,M04,
DNK,INTL,PAS_BRD,1995,M04,
EST,INTL,PAS_BRD,1995,M04,
GRC,INTL,PAS_BRD,1995,M04,
ESP,INTL,PAS_BRD,1995,M04,
FIN,INTL,PAS_BRD,1995,M04,
FRA,INTL,PAS_BRD,1995,M04,
HRV,INTL,PAS_BRD,1995,M04,
HUN,INTL,PAS_BRD,1995,M04,
IRL,INTL,PAS_BRD,1995,M04,
ISL,INTL,PAS_BRD,1995,M04,
ITA,INTL,PAS_BRD,1995,M04,
LTU,INTL,PAS_BRD,1995,M04,
LUX,INTL,PAS_BRD,1995,M04,
LVA,INTL,PAS_BRD,1995,M04,
MNE,INTL,PAS_BRD,1995,M04,
MKD,INTL,PAS_BRD,1995,M04,
MLT,INTL,PAS_BRD,1995,M04,
NLD,INTL,PAS_BRD,1995,M04,
NOR,INTL,PAS_BRD,1995,M04,
POL,INTL,PAS_BRD,1995,M04,
PRT,INTL,PAS_BRD,1995,M04,
ROU,INTL,PAS_BRD,1995,M04,
RS,INTL,PAS_BRD,1995,M04,
SWE,INTL,PAS_BRD,1995,M04,
SVN,INTL,PAS_BRD,1995,M04,
SVK,INTL,PAS_BRD,1995,M04,
TUR,INTL,PAS_BRD,1995,M04,
GBR,INTL,PAS_BRD,1995,M04,
AUT,"NAT",PAS_BRD,1995,M04,
BEL,"NAT",PAS_BRD,1995,M04,
BGR,"NAT",PAS_BRD,1995,M04,
CHE,"NAT",PAS_BRD,1995,M04,121943
CYP,"NAT",PAS_BRD,1995,M04,
CZE,"NAT",PAS_BRD,1995,M04,
DEU,"NAT",PAS_BRD,1995,M04,
DNK,"NAT",PAS_BRD,1995,M04,
EST,"NAT",PAS_BRD,1995,M04,
GRC,"NAT",PAS_BRD,1995,M04,
ESP,"NAT",PAS_BRD,1995,M04,
FIN,"NAT",PAS_BRD,1995,M04,
FRA,"NAT",PAS_BRD,1995,M04,
HRV,"NAT",PAS_BRD,1995,M04,
HUN,"NAT",PAS_BRD,1995,M04,
IRL,"NAT",PAS_BRD,1995,M04,
ISL,"NAT",PAS_BRD,1995,M04,
ITA,"NAT",PAS_BRD,1995,M04,
LTU,"NAT",PAS_BRD,1995,M04,
LUX,"NAT",PAS_BRD,1995,M04,
LVA,"NAT",PAS_BRD,1995,M04,
MNE,"NAT",PAS_BRD,1995,M04,
MKD,"NAT",PAS_BRD,1995,M04,
MLT,"NAT",PAS_BRD,1995,M04,
NLD,"NAT",PAS_BRD,1995,M04,
NOR,"NAT",PAS_BRD,1995,M04,
POL,"NAT",PAS_BRD,1995,M04,
PRT,"NAT",PAS_BRD,1995,M04,
ROU,"NAT",PAS_BRD,1995,M04,
RS,"NAT",PAS_BRD,1995,M04,
SWE,"NAT",PAS_BRD,1995,M04,
SVN,"NAT",PAS_BRD,1995,M04,
SVK,"NAT",PAS_BRD,1995,M04,
TUR,"NAT",PAS_BRD,1995,M04,
GBR,"NAT",PAS_BRD,1995,M04,
AUT,TOTAL,PAS_BRD,1995,M04,
BEL,TOTAL,PAS_BRD,1995,M04,
BGR,TOTAL,PAS_BRD,1995,M04,
CHE,TOTAL,PAS_BRD,1995,M04,1884353
CYP,TOTAL,PAS_BRD,1995,M04,
CZE,TOTAL,PAS_BRD,1995,M04,
DEU,TOTAL,PAS_BRD,1995,M04,
DNK,TOTAL,PAS_BRD,1995,M04,
EST,TOTAL,PAS_BRD,1995,M04,
GRC,TOTAL,PAS_BRD,1995,M04,
ESP,TOTAL,PAS_BRD,1995,M04,
FIN,TOTAL,PAS_BRD,1995,M04,
FRA,TOTAL,PAS_BRD,1995,M04,
HRV,TOTAL,PAS_BRD,1995,M04,
HUN,TOTAL,PAS_BRD,1995,M04,
IRL,TOTAL,PAS_BRD,1995,M04,
ISL,TOTAL,PAS_BRD,1995,M04,
ITA,TOTAL,PAS_BRD,1995,M04,
LTU,TOTAL,PAS_BRD,1995,M04,
LUX,TOTAL,PAS_BRD,1995,M04,
LVA,TOTAL,PAS_BRD,1995,M04,
MNE,TOTAL,PAS_BRD,1995,M04,
MKD,TOTAL,PAS_BRD,1995,M04,
MLT,TOTAL,PAS_BRD,1995,M04,
NLD,TOTAL,PAS_BRD,1995,M04,
NOR,TOTAL,PAS_BRD,1995,M04,
POL,TOTAL,PAS_BRD,1995,M04,
PRT,TOTAL,PAS_BRD,1995,M04,
ROU,TOTAL,PAS_BRD,1995,M04,
RS,TOTAL,PAS_BRD,1995,M04,
SWE,TOTAL,PAS_BRD,1995,M04,
SVN,TOTAL,PAS_BRD,1995,M04,
SVK,TOTAL,PAS_BRD,1995,M04,
TUR,TOTAL,PAS_BRD,1995,M04,
GBR,TOTAL,PAS_BRD,1995,M04,
AUT,INTL,PAS_BRD,1995,M03,
BEL,INTL,PAS_BRD,1995,M03,
BGR,INTL,PAS_BRD,1995,M03,
CHE,INTL,PAS_BRD,1995,M03,1600261
CYP,INTL,PAS_BRD,1995,M03,
CZE,INTL,PAS_BRD,1995,M03,
DEU,INTL,PAS_BRD,1995,M03,
DNK,INTL,PAS_BRD,1995,M03,
EST,INTL,PAS_BRD,1995,M03,
GRC,INTL,PAS_BRD,1995,M03,
ESP,INTL,PAS_BRD,1995,M03,
FIN,INTL,PAS_BRD,1995,M03,
FRA,INTL,PAS_BRD,1995,M03,
HRV,INTL,PAS_BRD,1995,M03,
HUN,INTL,PAS_BRD,1995,M03,
IRL,INTL,PAS_BRD,1995,M03,
ISL,INTL,PAS_BRD,1995,M03,
ITA,INTL,PAS_BRD,1995,M03,
LTU,INTL,PAS_BRD,1995,M03,
LUX,INTL,PAS_BRD,1995,M03,
LVA,INTL,PAS_BRD,1995,M03,
MNE,INTL,PAS_BRD,1995,M03,
MKD,INTL,PAS_BRD,1995,M03,
MLT,INTL,PAS_BRD,1995,M03,
NLD,INTL,PAS_BRD,1995,M03,
NOR,INTL,PAS_BRD,1995,M03,
POL,INTL,PAS_BRD,1995,M03,
PRT,INTL,PAS_BRD,1995,M03,
ROU,INTL,PAS_BRD,1995,M03,
RS,INTL,PAS_BRD,1995,M03,
SWE,INTL,PAS_BRD,1995,M03,
SVN,INTL,PAS_BRD,1995,M03,
SVK,INTL,PAS_BRD,1995,M03,
TUR,INTL,PAS_BRD,1995,M03,
GBR,INTL,PAS_BRD,1995,M03,
AUT,"NAT",PAS_BRD,1995,M03,
BEL,"NAT",PAS_BRD,1995,M03,
BGR,"NAT",PAS_BRD,1995,M03,
CHE,"NAT",PAS_BRD,1995,M03,123003
CYP,"NAT",PAS_BRD,1995,M03,
CZE,"NAT",PAS_BRD,1995,M03,
DEU,"NAT",PAS_BRD,1995,M03,
DNK,"NAT",PAS_BRD,1995,M03,
EST,"NAT",PAS_BRD,1995,M03,
GRC,"NAT",PAS_BRD,1995,M03,
ESP,"NAT",PAS_BRD,1995,M03,
FIN,"NAT",PAS_BRD,1995,M03,
FRA,"NAT",PAS_BRD,1995,M03,
HRV,"NAT",PAS_BRD,1995,M03,
HUN,"NAT",PAS_BRD,1995,M03,
IRL,"NAT",PAS_BRD,1995,M03,
ISL,"NAT",PAS_BRD,1995,M03,
ITA,"NAT",PAS_BRD,1995,M03,
LTU,"NAT",PAS_BRD,1995,M03,
LUX,"NAT",PAS_BRD,1995,M03,
LVA,"NAT",PAS_BRD,1995,M03,
MNE,"NAT",PAS_BRD,1995,M03,
MKD,"NAT",PAS_BRD,1995,M03,
MLT,"NAT",PAS_BRD,1995,M03,
NLD,"NAT",PAS_BRD,1995,M03,
NOR,"NAT",PAS_BRD,1995,M03,
POL,"NAT",PAS_BRD,1995,M03,
PRT,"NAT",PAS_BRD,1995,M03,
ROU,"NAT",PAS_BRD,1995,M03,
RS,"NAT",PAS_BRD,1995,M03,
SWE,"NAT",PAS_BRD,1995,M03,
SVN,"NAT",PAS_BRD,1995,M03,
SVK,"NAT",PAS_BRD,1995,M03,
TUR,"NAT",PAS_BRD,1995,M03,
GBR,"NAT",PAS_BRD,1995,M03,
AUT,TOTAL,PAS_BRD,1995,M03,
BEL,TOTAL,PAS_BRD,1995,M03,
BGR,TOTAL,PAS_BRD,1995,M03,
CHE,TOTAL,PAS_BRD,1995,M03,1723264
CYP,TOTAL,PAS_BRD,1995,M03,
CZE,TOTAL,PAS_BRD,1995,M03,
DEU,TOTAL,PAS_BRD,1995,M03,
DNK,TOTAL,PAS_BRD,1995,M03,
EST,TOTAL,PAS_BRD,1995,M03,
GRC,TOTAL,PAS_BRD,1995,M03,
ESP,TOTAL,PAS_BRD,1995,M03,
FIN,TOTAL,PAS_BRD,1995,M03,
FRA,TOTAL,PAS_BRD,1995,M03,
HRV,TOTAL,PAS_BRD,1995,M03,
HUN,TOTAL,PAS_BRD,1995,M03,
IRL,TOTAL,PAS_BRD,1995,M03,
ISL,TOTAL,PAS_BRD,1995,M03,
ITA,TOTAL,PAS_BRD,1995,M03,
LTU,TOTAL,PAS_BRD,1995,M03,
LUX,TOTAL,PAS_BRD,1995,M03,
LVA,TOTAL,PAS_BRD,1995,M03,
MNE,TOTAL,PAS_BRD,1995,M03,
MKD,TOTAL,PAS_BRD,1995,M03,
MLT,TOTAL,PAS_BRD,1995,M03,
NLD,TOTAL,PAS_BRD,1995,M03,
NOR,TOTAL,PAS_BRD,1995,M03,
POL,TOTAL,PAS_BRD,1995,M03,
PRT,TOTAL,PAS_BRD,1995,M03,
ROU,TOTAL,PAS_BRD,1995,M03,
RS,TOTAL,PAS_BRD,1995,M03,
SWE,TOTAL,PAS_BRD,1995,M03,
SVN,TOTAL,PAS_BRD,1995,M03,
SVK,TOTAL,PAS_BRD,1995,M03,
TUR,TOTAL,PAS_BRD,1995,M03,
GBR,TOTAL,PAS_BRD,1995,M03,
AUT,INTL,PAS_BRD,1995,M02,
BEL,INTL,PAS_BRD,1995,M02,
BGR,INTL,PAS_BRD,1995,M02,
CHE,INTL,PAS_BRD,1995,M02,1311668
CYP,INTL,PAS_BRD,1995,M02,
CZE,INTL,PAS_BRD,1995,M02,
DEU,INTL,PAS_BRD,1995,M02,
DNK,INTL,PAS_BRD,1995,M02,
EST,INTL,PAS_BRD,1995,M02,
GRC,INTL,PAS_BRD,1995,M02,
ESP,INTL,PAS_BRD,1995,M02,
FIN,INTL,PAS_BRD,1995,M02,
FRA,INTL,PAS_BRD,1995,M02,
HRV,INTL,PAS_BRD,1995,M02,
HUN,INTL,PAS_BRD,1995,M02,
IRL,INTL,PAS_BRD,1995,M02,
ISL,INTL,PAS_BRD,1995,M02,
ITA,INTL,PAS_BRD,1995,M02,
LTU,INTL,PAS_BRD,1995,M02,
LUX,INTL,PAS_BRD,1995,M02,
LVA,INTL,PAS_BRD,1995,M02,
MNE,INTL,PAS_BRD,1995,M02,
MKD,INTL,PAS_BRD,1995,M02,
MLT,INTL,PAS_BRD,1995,M02,
NLD,INTL,PAS_BRD,1995,M02,
NOR,INTL,PAS_BRD,1995,M02,
POL,INTL,PAS_BRD,1995,M02,
PRT,INTL,PAS_BRD,1995,M02,
ROU,INTL,PAS_BRD,1995,M02,
RS,INTL,PAS_BRD,1995,M02,
SWE,INTL,PAS_BRD,1995,M02,
SVN,INTL,PAS_BRD,1995,M02,
SVK,INTL,PAS_BRD,1995,M02,
TUR,INTL,PAS_BRD,1995,M02,
GBR,INTL,PAS_BRD,1995,M02,
AUT,"NAT",PAS_BRD,1995,M02,
BEL,"NAT",PAS_BRD,1995,M02,
BGR,"NAT",PAS_BRD,1995,M02,
CHE,"NAT",PAS_BRD,1995,M02,93418
CYP,"NAT",PAS_BRD,1995,M02,
CZE,"NAT",PAS_BRD,1995,M02,
DEU,"NAT",PAS_BRD,1995,M02,
DNK,"NAT",PAS_BRD,1995,M02,
EST,"NAT",PAS_BRD,1995,M02,
GRC,"NAT",PAS_BRD,1995,M02,
ESP,"NAT",PAS_BRD,1995,M02,
FIN,"NAT",PAS_BRD,1995,M02,
FRA,"NAT",PAS_BRD,1995,M02,
HRV,"NAT",PAS_BRD,1995,M02,
HUN,"NAT",PAS_BRD,1995,M02,
IRL,"NAT",PAS_BRD,1995,M02,
ISL,"NAT",PAS_BRD,1995,M02,
ITA,"NAT",PAS_BRD,1995,M02,
LTU,"NAT",PAS_BRD,1995,M02,
LUX,"NAT",PAS_BRD,1995,M02,
LVA,"NAT",PAS_BRD,1995,M02,
MNE,"NAT",PAS_BRD,1995,M02,
MKD,"NAT",PAS_BRD,1995,M02,
MLT,"NAT",PAS_BRD,1995,M02,
NLD,"NAT",PAS_BRD,1995,M02,
NOR,"NAT",PAS_BRD,1995,M02,
POL,"NAT",PAS_BRD,1995,M02,
PRT,"NAT",PAS_BRD,1995,M02,
ROU,"NAT",PAS_BRD,1995,M02,
RS,"NAT",PAS_BRD,1995,M02,
SWE,"NAT",PAS_BRD,1995,M02,
SVN,"NAT",PAS_BRD,1995,M02,
SVK,"NAT",PAS_BRD,1995,M02,
TUR,"NAT",PAS_BRD,1995,M02,
GBR,"NAT",PAS_BRD,1995,M02,
AUT,TOTAL,PAS_BRD,1995,M02,
BEL,TOTAL,PAS_BRD,1995,M02,
BGR,TOTAL,PAS_BRD,1995,M02,
CHE,TOTAL,PAS_BRD,1995,M02,1405086
CYP,TOTAL,PAS_BRD,1995,M02,
CZE,TOTAL,PAS_BRD,1995,M02,
DEU,TOTAL,PAS_BRD,1995,M02,
DNK,TOTAL,PAS_BRD,1995,M02,
EST,TOTAL,PAS_BRD,1995,M02,
GRC,TOTAL,PAS_BRD,1995,M02,
ESP,TOTAL,PAS_BRD,1995,M02,
FIN,TOTAL,PAS_BRD,1995,M02,
FRA,TOTAL,PAS_BRD,1995,M02,
HRV,TOTAL,PAS_BRD,1995,M02,
HUN,TOTAL,PAS_BRD,1995,M02,
IRL,TOTAL,PAS_BRD,1995,M02,
ISL,TOTAL,PAS_BRD,1995,M02,
ITA,TOTAL,PAS_BRD,1995,M02,
LTU,TOTAL,PAS_BRD,1995,M02,
LUX,TOTAL,PAS_BRD,1995,M02,
LVA,TOTAL,PAS_BRD,1995,M02,
MNE,TOTAL,PAS_BRD,1995,M02,
MKD,TOTAL,PAS_BRD,1995,M02,
MLT,TOTAL,PAS_BRD,1995,M02,
NLD,TOTAL,PAS_BRD,1995,M02,
NOR,TOTAL,PAS_BRD,1995,M02,
POL,TOTAL,PAS_BRD,1995,M02,
PRT,TOTAL,PAS_BRD,1995,M02,
ROU,TOTAL,PAS_BRD,1995,M02,
RS,TOTAL,PAS_BRD,1995,M02,
SWE,TOTAL,PAS_BRD,1995,M02,
SVN,TOTAL,PAS_BRD,1995,M02,
SVK,TOTAL,PAS_BRD,1995,M02,
TUR,TOTAL,PAS_BRD,1995,M02,
GBR,TOTAL,PAS_BRD,1995,M02,
AUT,INTL,PAS_BRD,1995,M01,
BEL,INTL,PAS_BRD,1995,M01,
BGR,INTL,PAS_BRD,1995,M01,
CHE,INTL,PAS_BRD,1995,M01,1449181
CYP,INTL,PAS_BRD,1995,M01,
CZE,INTL,PAS_BRD,1995,M01,
DEU,INTL,PAS_BRD,1995,M01,
DNK,INTL,PAS_BRD,1995,M01,
EST,INTL,PAS_BRD,1995,M01,
GRC,INTL,PAS_BRD,1995,M01,
ESP,INTL,PAS_BRD,1995,M01,
FIN,INTL,PAS_BRD,1995,M01,
FRA,INTL,PAS_BRD,1995,M01,
HRV,INTL,PAS_BRD,1995,M01,
HUN,INTL,PAS_BRD,1995,M01,
IRL,INTL,PAS_BRD,1995,M01,
ISL,INTL,PAS_BRD,1995,M01,
ITA,INTL,PAS_BRD,1995,M01,
LTU,INTL,PAS_BRD,1995,M01,
LUX,INTL,PAS_BRD,1995,M01,
LVA,INTL,PAS_BRD,1995,M01,
MNE,INTL,PAS_BRD,1995,M01,
MKD,INTL,PAS_BRD,1995,M01,
MLT,INTL,PAS_BRD,1995,M01,
NLD,INTL,PAS_BRD,1995,M01,
NOR,INTL,PAS_BRD,1995,M01,
POL,INTL,PAS_BRD,1995,M01,
PRT,INTL,PAS_BRD,1995,M01,
ROU,INTL,PAS_BRD,1995,M01,
RS,INTL,PAS_BRD,1995,M01,
SWE,INTL,PAS_BRD,1995,M01,
SVN,INTL,PAS_BRD,1995,M01,
SVK,INTL,PAS_BRD,1995,M01,
TUR,INTL,PAS_BRD,1995,M01,
GBR,INTL,PAS_BRD,1995,M01,
AUT,"NAT",PAS_BRD,1995,M01,
BEL,"NAT",PAS_BRD,1995,M01,
BGR,"NAT",PAS_BRD,1995,M01,
CHE,"NAT",PAS_BRD,1995,M01,100656
CYP,"NAT",PAS_BRD,1995,M01,
CZE,"NAT",PAS_BRD,1995,M01,
DEU,"NAT",PAS_BRD,1995,M01,
DNK,"NAT",PAS_BRD,1995,M01,
EST,"NAT",PAS_BRD,1995,M01,
GRC,"NAT",PAS_BRD,1995,M01,
ESP,"NAT",PAS_BRD,1995,M01,
FIN,"NAT",PAS_BRD,1995,M01,
FRA,"NAT",PAS_BRD,1995,M01,
HRV,"NAT",PAS_BRD,1995,M01,
HUN,"NAT",PAS_BRD,1995,M01,
IRL,"NAT",PAS_BRD,1995,M01,
ISL,"NAT",PAS_BRD,1995,M01,
ITA,"NAT",PAS_BRD,1995,M01,
LTU,"NAT",PAS_BRD,1995,M01,
LUX,"NAT",PAS_BRD,1995,M01,
LVA,"NAT",PAS_BRD,1995,M01,
MNE,"NAT",PAS_BRD,1995,M01,
MKD,"NAT",PAS_BRD,1995,M01,
MLT,"NAT",PAS_BRD,1995,M01,
NLD,"NAT",PAS_BRD,1995,M01,
NOR,"NAT",PAS_BRD,1995,M01,
POL,"NAT",PAS_BRD,1995,M01,
PRT,"NAT",PAS_BRD,1995,M01,
ROU,"NAT",PAS_BRD,1995,M01,
RS,"NAT",PAS_BRD,1995,M01,
SWE,"NAT",PAS_BRD,1995,M01,
SVN,"NAT",PAS_BRD,1995,M01,
SVK,"NAT",PAS_BRD,1995,M01,
TUR,"NAT",PAS_BRD,1995,M01,
GBR,"NAT",PAS_BRD,1995,M01,
AUT,TOTAL,PAS_BRD,1995,M01,
BEL,TOTAL,PAS_BRD,1995,M01,
BGR,TOTAL,PAS_BRD,1995,M01,
CHE,TOTAL,PAS_BRD,1995,M01,1549837
CYP,TOTAL,PAS_BRD,1995,M01,
CZE,TOTAL,PAS_BRD,1995,M01,
DEU,TOTAL,PAS_BRD,1995,M01,
DNK,TOTAL,PAS_BRD,1995,M01,
EST,TOTAL,PAS_BRD,1995,M01,
GRC,TOTAL,PAS_BRD,1995,M01,
ESP,TOTAL,PAS_BRD,1995,M01,
FIN,TOTAL,PAS_BRD,1995,M01,
FRA,TOTAL,PAS_BRD,1995,M01,
HRV,TOTAL,PAS_BRD,1995,M01,
HUN,TOTAL,PAS_BRD,1995,M01,
IRL,TOTAL,PAS_BRD,1995,M01,
ISL,TOTAL,PAS_BRD,1995,M01,
ITA,TOTAL,PAS_BRD,1995,M01,
LTU,TOTAL,PAS_BRD,1995,M01,
